rfp_id,spec_rel_pos,wc_long,spec_in_512
RFP_1665,0.9911693490955704,1124,False
RFP_1666,0.0,984,True
RFP_1667,0.9920250640843065,1088,False
RFP_1668,0.9874226804123711,806,False
RFP_1669,0.7535429882575246,1157,False
RFP_1670,0.6609914872308462,621,False
RFP_1671,0.0,852,True
RFP_1672,0.7397022691140338,1066,False
RFP_1673,0.0,952,True
RFP_1674,0.9914715039935021,1170,False
RFP_1675,0.9841824157764996,789,False
RFP_1676,0.5,564,True
RFP_1677,0.0,1117,True
RFP_1678,0.5518394648829431,1222,False
RFP_1679,0.9125568380552641,898,False
RFP_1680,0.9845319405383688,765,False
RFP_1681,0.9882556796303427,821,False
RFP_1682,0.5093023255813953,528,True
RFP_1683,0.6870432827431141,1085,False
RFP_1684,0.3262179809141135,614,True
RFP_1685,0.0,845,True
RFP_1686,0.6467944481163251,1188,False
RFP_1687,0.0,1157,True
RFP_1688,0.2337823466855725,882,True
RFP_1689,0.13838709677419356,937,True
RFP_1690,0.6411709159584513,1159,False
RFP_1691,0.9877412031782066,701,False
RFP_1692,0.0,765,True
RFP_1693,0.0,830,True
RFP_1694,0.5842318059299192,692,False
RFP_1695,0.0,1151,True
RFP_1696,0.0,1221,True
RFP_1697,0.9863605364855649,696,False
RFP_1698,0.0,901,True
RFP_1699,0.8725690194478444,1144,False
RFP_1700,0.1602506714413608,1231,True
RFP_1701,0.9912150089338893,1052,False
RFP_1702,0.0,1043,True
RFP_1703,0.9381313131313131,1245,False
RFP_1704,0.9869557553322756,882,False
RFP_1705,0.3568022440392707,562,True
RFP_1706,0.19472100023153507,671,True
RFP_1707,0.6900678813862093,893,False
RFP_1708,0.9877526025719534,750,False
RFP_1709,0.22102148462627041,1239,True
RFP_1710,0.9870923913043478,711,False
RFP_1711,0.0,638,True
RFP_1712,0.3763950892857143,569,True
RFP_1713,0.9884986650236188,750,False
RFP_1714,0.9902928594932544,967,False
RFP_1715,0.9881220561130453,769,False
RFP_1716,0.0,1030,True
RFP_1717,0.4694697375468666,1182,False
RFP_1718,0.7969037400367872,1070,False
RFP_1719,0.0,1139,True
RFP_1720,0.8115095913261051,750,False
RFP_1721,0.0,547,True
RFP_1722,0.555007400098668,929,False
RFP_1723,0.3368434407510784,1222,False
RFP_1724,0.9895570759812747,859,False
RFP_1725,0.23893021608218207,887,True
RFP_1726,0.990216271884655,923,False
RFP_1727,0.4916930881420419,1232,False
RFP_1728,0.22514472690661969,1259,True
RFP_1729,0.9928149858865795,1238,False
RFP_1730,0.0,1254,True
RFP_1731,0.7111472742066721,963,False
RFP_1732,0.9860635138222527,696,False
RFP_1733,0.8565466068944195,1056,False
RFP_1734,0.41904761904761906,969,False
RFP_1735,0.7653659780668197,632,False
RFP_1736,0.49398683911958247,722,True
RFP_1737,0.0,758,True
RFP_1738,0.23652894772028346,1156,True
RFP_1739,0.9884825217215599,794,False
RFP_1740,0.9913413963716328,1157,False
RFP_1741,0.7627471383975026,918,False
RFP_1742,0.991308625778944,972,False
RFP_1743,0.0,633,True
RFP_1744,0.33164940641576157,641,True
RFP_1745,0.7590319186250438,916,False
RFP_1746,0.5325865580448065,785,False
RFP_1747,0.0,852,True
RFP_1748,0.0,683,True
RFP_1749,0.49093484419263456,514,True
RFP_1750,0.9852573713143429,628,False
RFP_1751,0.412751677852349,1009,False
RFP_1752,0.3608213280344428,974,True
RFP_1753,0.9866143549503807,654,False
RFP_1754,0.9119929453262786,866,False
RFP_1755,0.4127386053759252,824,True
RFP_1756,0.0,564,True
RFP_1757,0.2722985441870002,796,True
RFP_1758,0.9869015356820234,683,False
RFP_1759,0.9833003113501274,575,False
RFP_1760,0.17074102368220015,1217,True
RFP_1761,0.3497472688733083,957,True
RFP_1762,0.0,1181,True
RFP_1763,0.9875073199297286,807,False
RFP_1764,0.0,979,True
RFP_1765,0.31443823080833755,600,True
RFP_1766,0.5237773574709538,1211,False
RFP_1767,0.0,1227,True
RFP_1768,0.4515063970284771,773,True
RFP_1769,0.33316352521650533,640,True
RFP_1770,0.9051170499274912,768,False
RFP_1771,0.9896303729720689,933,False
RFP_1772,0.3418234912394549,990,True
RFP_1773,0.0,1030,True
RFP_1774,0.0,872,True
RFP_1775,0.9157483114113046,907,False
RFP_1776,0.0,624,True
RFP_1777,0.616652211621856,538,True
RFP_1778,0.7249841337000211,752,False
RFP_1779,0.743755383290267,1092,False
RFP_1780,0.7231518101612413,1027,False
RFP_1781,0.6131428571428571,548,True
RFP_1782,0.0,1162,True
RFP_1783,0.9898843930635838,981,False
RFP_1784,0.4450762470922719,1237,False
RFP_1785,0.9914738124238733,1023,False
RFP_1786,0.9864287509424479,632,False
RFP_1787,0.9916594765602531,1114,False
RFP_1788,0.4113663524100385,1163,False
RFP_1789,0.0,1158,True
RFP_1790,0.8318276580959,907,False
RFP_1791,0.0,566,True
RFP_1792,0.7633964276193015,1183,False
RFP_1793,0.5690135612112205,822,False
RFP_1794,0.25483503981797495,564,True
RFP_1795,0.0,1114,True
RFP_1796,0.9897923266455474,892,False
RFP_1797,0.0,937,True
RFP_1798,0.4420230263157895,760,True
RFP_1799,0.0,1035,True
RFP_1800,0.3809084620705557,688,True
RFP_1801,0.060626249167221855,1151,True
RFP_1802,0.2521343198634035,1124,True
RFP_1803,0.932015493522105,1159,False
RFP_1804,0.4819163037303541,863,False
RFP_1805,0.6660660660660661,1040,False
RFP_1806,0.0,1164,True
RFP_1807,0.9847870182555781,613,False
RFP_1808,0.6076195773081201,558,True
RFP_1809,0.3238512035010941,1232,False
RFP_1810,0.9902196568863235,1011,False
RFP_1811,0.9915594855305466,1166,False
RFP_1812,0.0,1025,True
RFP_1813,0.9800462695199538,575,False
RFP_1814,0.0,1176,True
RFP_1815,0.9892944892944893,884,False
RFP_1816,0.5262933787523951,758,False
RFP_1817,0.8543825259031084,549,False
RFP_1818,0.5452061599602583,620,True
RFP_1819,0.9919977537554401,1127,False
RFP_1820,0.6224299065420561,1069,False
RFP_1821,0.0,1236,True
RFP_1822,0.7419534883720931,813,False
RFP_1823,0.9840380845701484,578,False
RFP_1824,0.0,544,True
RFP_1825,0.19009351256575102,1092,True
RFP_1826,0.7368274323947589,593,False
RFP_1827,0.46405761652398425,1171,False
RFP_1828,0.6390904692791485,993,False
RFP_1829,0.9845154845154845,634,False
RFP_1830,0.990787134313884,973,False
RFP_1831,0.8103912233492031,753,False
RFP_1832,0.9314565483476133,1184,False
RFP_1833,0.3430973335084723,1218,False
RFP_1834,0.907160308212742,841,False
RFP_1835,0.9856887298747764,619,False
RFP_1836,0.23698575422713353,1192,True
RFP_1837,0.9905646020392634,1063,False
RFP_1838,0.12579802669762044,1086,True
RFP_1839,0.992024202420242,1171,False
RFP_1840,0.9844175117487015,629,False
RFP_1841,0.5422552664188351,633,True
RFP_1842,0.9888429008457801,883,False
RFP_1843,0.8657407407407407,542,False
RFP_1844,0.9906009244992295,1002,False
RFP_1845,0.4995520286701651,1226,False
RFP_1846,0.0,605,True
RFP_1847,0.0,1027,True
RFP_1848,0.5525510204081633,599,True
RFP_1849,0.5194403336472487,1158,False
RFP_1850,0.9928306234797081,1226,False
RFP_1851,0.336468330134357,856,True
RFP_1852,0.24445068839561673,550,True
RFP_1853,0.9846695149535059,624,False
RFP_1854,0.9899147974265345,863,False
RFP_1855,0.44847423711855927,608,True
RFP_1856,0.990442248501539,1006,False
RFP_1857,0.9921588465916277,1243,False
RFP_1858,0.10266633441315724,628,True
RFP_1859,0.987984496124031,832,False
RFP_1860,0.9891236143066304,772,False
RFP_1861,0.9924025229357798,1108,False
RFP_1862,0.0,829,True
RFP_1863,0.07959260656356092,846,True
RFP_1864,0.9909159727479182,1060,False
RFP_1865,0.0,1172,True
RFP_1866,0.0,1042,True
RFP_1867,0.9897740392544945,961,False
RFP_1868,0.0,1231,True
RFP_1869,0.0,828,True
RFP_1870,0.6222284591636261,585,True
RFP_1871,0.35130136081384594,1190,False
RFP_1872,0.9898170521228857,921,False
RFP_1873,0.0,958,True
RFP_1874,0.37821438890494075,537,True
RFP_1875,0.10592055958031477,624,True
RFP_1876,0.3696457990115321,759,True
RFP_1877,0.4926634059582036,685,True
RFP_1878,0.993036750483559,1216,False
RFP_1879,0.9824712643678161,547,False
RFP_1880,0.9846239865809338,585,False
RFP_1881,0.9885724990633196,850,False
RFP_1882,0.0,565,True
RFP_1883,0.3746732500726111,1094,False
RFP_1884,0.9924589280904929,1162,False
RFP_1885,0.0,1042,True
RFP_1886,0.9215270413573701,1025,False
RFP_1887,0.9925276990466375,1212,False
RFP_1888,0.7627999010635667,649,False
RFP_1889,0.0,1177,True
RFP_1890,0.9920227149810709,1170,False
RFP_1891,0.0,822,True
RFP_1892,0.5809437796342289,705,False
RFP_1893,0.9075964699775048,901,False
RFP_1894,0.9924093337081811,1117,False
RFP_1895,0.3052948468213211,886,True
RFP_1896,0.0,1128,True
RFP_1897,0.987708719851577,670,False
RFP_1898,0.9248602433410062,983,False
RFP_1899,0.38688299817184646,710,True
RFP_1900,0.7594304271796153,651,False
RFP_1901,0.0,545,True
RFP_1902,0.7554301351120233,932,False
RFP_1903,0.9903726708074534,1009,False
RFP_1904,0.3528695181375203,1181,False
RFP_1905,0.35836038961038963,1161,False
RFP_1906,0.5855712335002276,711,False
RFP_1907,0.18659471740982675,1110,True
RFP_1908,0.11222696459954808,622,True
RFP_1909,0.2885890692888177,683,True
RFP_1910,0.5007161271841879,544,True
RFP_1911,0.863255033557047,553,False
RFP_1912,0.9889629321116201,766,False
RFP_1913,0.28223649010165863,1167,True
RFP_1914,0.8565826330532212,539,False
RFP_1915,0.4375,1228,False
RFP_1916,0.9899288070845633,868,False
RFP_1917,0.15025451992276637,907,True
RFP_1918,0.9322826232135701,1181,False
RFP_1919,0.0,912,True
RFP_1920,0.381585856817784,893,True
RFP_1921,0.1101367036368326,651,True
RFP_1922,0.9924204143506822,1237,False
RFP_1923,0.4958416977344422,1088,False
RFP_1924,0.9916182236041639,1163,False
RFP_1925,0.1591079460269865,861,True
RFP_1926,0.9929172791661098,1211,False
RFP_1927,0.9898350594553126,819,False
RFP_1928,0.9917050691244239,1050,False
RFP_1929,0.1678281068524971,835,True
RFP_1930,0.0,857,True
RFP_1931,0.9900089663122839,1258,False
RFP_1932,0.4886337543053961,660,True
RFP_1933,0.9919288645690835,1195,False
RFP_1934,0.49622222222222223,677,True
RFP_1935,0.3478555917480999,1183,False
RFP_1936,0.4311766175368474,630,True
RFP_1937,0.9924606785389315,1233,False
RFP_1938,0.990139687756779,972,False
RFP_1939,0.991991991991992,1099,False
RFP_1940,0.3848087627940384,872,True
RFP_1941,0.9277448489980242,1116,False
RFP_1942,0.9916897506925207,1028,False
RFP_1943,0.0,650,True
RFP_1944,0.9930904522613065,1274,False
RFP_1945,0.9933583959899749,1249,False
RFP_1946,0.9926022063595068,1226,False
RFP_1947,0.9855758395312147,709,False
RFP_1948,0.989939992940346,885,False
RFP_1949,0.5396080032666395,748,False
RFP_1950,0.9849887415561671,613,False
RFP_1951,0.9859537834164024,696,False
RFP_1952,0.0,1163,True
RFP_1953,0.412890044576523,848,True
RFP_1954,0.8028345143809921,741,False
RFP_1955,0.3344303797468354,615,True
RFP_1956,0.9825863545532401,557,False
RFP_1957,0.6148072330262709,919,False
RFP_1958,0.8900960080848913,1224,False
RFP_1959,0.9911491584445734,1098,False
RFP_1960,0.374306673823582,886,True
RFP_1961,0.1266628108733372,1098,True
RFP_1962,0.986130374479889,680,False
RFP_1963,0.691751334596177,894,False
RFP_1964,0.2305540756526372,1182,True
RFP_1965,0.9906756093571079,924,False
RFP_1966,0.9840604026845637,563,False
RFP_1967,0.8830188679245283,724,False
RFP_1968,0.9894123062758938,1054,False
RFP_1969,0.9861111111111112,622,False
RFP_1970,0.9880805589806823,779,False
RFP_1971,0.9860475754803294,694,False
RFP_1972,0.5459929435483871,1238,False
RFP_1973,0.0,1008,True
RFP_1974,0.4941941477008825,675,True
RFP_1975,0.0,886,True
RFP_1976,0.9891418563922942,901,False
RFP_1977,0.34430327015205164,758,True
RFP_1978,0.6699984622481931,1027,False
RFP_1979,0.9918501572776666,1103,False
RFP_1980,0.988436018957346,824,False
RFP_1981,0.16591676040494938,839,True
RFP_1982,0.0,879,True
RFP_1983,0.9919828968466061,1202,False
RFP_1984,0.9843883054215158,567,False
RFP_1985,0.7331703107019563,1099,False
RFP_1986,0.0,1053,True
RFP_1987,0.7087219767632139,966,False
RFP_1988,0.06331806282722513,978,True
RFP_1989,0.988749296831052,803,False
RFP_1990,0.0,785,True
RFP_1991,0.0,970,True
RFP_1992,0.2921399363925488,682,True
RFP_1993,0.8022339968494916,1104,False
RFP_1994,0.9887768689366558,855,False
RFP_1995,0.8738578680203045,612,False
RFP_1996,0.9903066899729859,981,False
RFP_1997,0.0,993,True
RFP_1998,0.990614485567558,886,False
RFP_1999,0.9927286643704554,1215,False
RFP_2000,0.0,705,True
RFP_2001,0.5693916349809885,849,False
RFP_2002,0.3975041850555471,1013,False
RFP_2003,0.15580341582432902,913,True
RFP_2004,0.3388301984024736,616,True
RFP_2005,0.9346355164049533,1251,False
RFP_2006,0.9923391215526047,1221,False
RFP_2007,0.8569049061175046,1054,False
RFP_2008,0.29924953095684803,1176,True
RFP_2009,0.9833472106577852,553,False
RFP_2010,0.9922606924643584,1145,False
RFP_2011,0.8425941283794991,929,False
RFP_2012,0.9919903884661594,1124,False
RFP_2013,0.9925296239052035,1264,False
RFP_2014,0.0,1014,True
RFP_2015,0.7162796599416318,1269,False
RFP_2016,0.2522194731480134,1080,True
RFP_2017,0.6502353232598465,662,False
RFP_2018,0.06903902918989832,980,True
RFP_2019,0.9897069085833915,879,False
RFP_2020,0.33167220376522705,831,True
RFP_2021,0.5330951880647194,733,False
RFP_2022,0.9925043501539286,1157,False
RFP_2023,0.5222567988093627,1181,False
RFP_2024,0.9881731784582893,768,False
RFP_2025,0.9312238115879208,1096,False
RFP_2026,0.9876128490447197,765,False
RFP_2027,0.9902008032128514,959,False
RFP_2028,0.35500515995872034,733,True
RFP_2029,0.06987100737100738,1033,True
RFP_2030,0.9916582770027327,1136,False
RFP_2031,0.9901234567901235,879,False
RFP_2032,0.49037987173162306,957,False
RFP_2033,0.9862490450725745,620,False
RFP_2034,0.9110955547777388,941,False
RFP_2035,0.0,769,True
RFP_2036,0.05345436207766011,1256,True
RFP_2037,0.16438098816456886,862,True
RFP_2038,0.9916430383524847,1058,False
RFP_2039,0.9866817155756208,704,False
RFP_2040,0.6951412429378531,681,False
RFP_2041,0.0,978,True
RFP_2042,0.32814070351758795,632,True
RFP_2043,0.9897689186805433,866,False
RFP_2044,0.4315638450502152,1102,False
RFP_2045,0.0,1252,True
RFP_2046,0.0,655,True
RFP_2047,0.9881299458558934,752,False
RFP_2048,0.9876709689847814,807,False
RFP_2049,0.05990039036209449,1159,True
RFP_2050,0.45286506469500926,771,True
RFP_2051,0.2470705915975993,1090,True
RFP_2052,0.0,1164,True
RFP_2053,0.9902082685732049,1056,False
RFP_2054,0.6844737440327348,694,False
RFP_2055,0.23203009539164315,1157,True
RFP_2056,0.9880140524901839,766,False
RFP_2057,0.0,708,True
RFP_2058,0.7583547557840618,1146,False
RFP_2059,0.42679830747531733,1148,False
RFP_2060,0.0,1075,True
RFP_2061,0.0,1169,True
RFP_2062,0.33458177278401996,1009,True
RFP_2063,0.08545698409657022,813,True
RFP_2064,0.0,909,True
RFP_2065,0.9900958466453674,995,False
RFP_2066,0.16285278413424867,1264,True
RFP_2067,0.0,1144,True
RFP_2068,0.9880205362236166,814,False
RFP_2069,0.46094224924012156,1024,False
RFP_2070,0.0,1175,True
RFP_2071,0.0,944,True
RFP_2072,0.9925006464959917,1201,False
RFP_2073,0.4631091283459163,969,False
RFP_2074,0.12620533182076007,567,True
RFP_2075,0.7354234372013,817,False
RFP_2076,0.49034038638454464,683,True
RFP_2077,0.9899534883720931,835,False
RFP_2078,0.9893936715573626,914,False
RFP_2079,0.9183472700442695,955,False
RFP_2080,0.11658177702320317,558,True
RFP_2081,0.06078793474915359,1034,True
RFP_2082,0.0,1019,True
RFP_2083,0.9899039244422733,962,False
RFP_2084,0.9919224555735057,1174,False
RFP_2085,0.9919769906145928,1048,False
RFP_2086,0.18087800759814268,752,True
RFP_2087,0.5550525464834276,959,False
RFP_2088,0.0,863,True
RFP_2089,0.9920886075949367,1071,False
RFP_2090,0.09414182939362796,740,True
RFP_2091,0.0,1159,True
RFP_2092,0.9914018117610932,1023,False
RFP_2093,0.9918501572776666,1113,False
RFP_2094,0.32727960650775634,830,True
RFP_2095,0.9879444217409072,779,False
RFP_2096,0.49442697913689626,1095,False
RFP_2097,0.37155833096792507,567,True
RFP_2098,0.9916205084505042,1085,False
RFP_2099,0.0,866,True
RFP_2100,0.9908705575480926,948,False
RFP_2101,0.9828178694158075,552,False
RFP_2102,0.9886234357224118,839,False
RFP_2103,0.9871315898713159,775,False
RFP_2104,0.35853514471352627,522,True
RFP_2105,0.05643226865294786,1235,True
RFP_2106,0.9930904522613065,1254,False
RFP_2107,0.9207984546039922,968,False
RFP_2108,0.0,1135,True
RFP_2109,0.0,813,True
RFP_2110,0.862453531598513,560,False
RFP_2111,0.8779965180125887,1171,False
RFP_2112,0.9062265566391597,824,False
RFP_2113,0.992757584039355,1142,False
RFP_2114,0.9887275506304929,809,False
RFP_2115,0.3677053824362606,565,True
RFP_2116,0.8180469382249798,1162,False
RFP_2117,0.0,1112,True
RFP_2118,0.9854924917281751,623,False
RFP_2119,0.9867595818815331,682,False
RFP_2120,0.9888236408410683,821,False
RFP_2121,0.9838848920863309,553,False
RFP_2122,0.9873446847676024,701,False
RFP_2123,0.07175200278648554,903,True
RFP_2124,0.9879873551106427,770,False
RFP_2125,0.3858543417366947,697,True
RFP_2126,0.7808219178082192,968,False
RFP_2127,0.9842998227399342,635,False
RFP_2128,0.0,559,True
RFP_2129,0.5807123910572186,808,False
RFP_2130,0.987072945521699,676,False
RFP_2131,0.9924657534246575,1124,False
RFP_2132,0.9920900925056978,1205,False
RFP_2133,0.9917665751841687,1141,False
RFP_2134,0.546266029670606,1259,False
RFP_2135,0.5653906361178312,1097,False
RFP_2136,0.9905597880092746,987,False
RFP_2137,0.16593385585930032,825,True
RFP_2138,0.9921598381385939,1251,False
RFP_2139,0.12443310657596372,1114,True
RFP_2140,0.988824101068999,932,False
RFP_2141,0.6627924528301887,1054,False
RFP_2142,0.7178104913953971,742,False
RFP_2143,0.4866187050359712,1054,False
RFP_2144,0.0,891,True
RFP_2145,0.9906009244992295,1041,False
RFP_2146,0.9925193694897141,1180,False
RFP_2147,0.0,809,True
RFP_2148,0.9819587628865979,558,False
RFP_2149,0.9885559717020391,774,False
RFP_2150,0.9845105328376704,768,False
RFP_2151,0.33759194734804493,841,True
RFP_2152,0.0,1283,True
RFP_2153,0.9857738998482549,844,False
RFP_2154,0.9287531806615776,1035,False
RFP_2155,0.9918720503408495,1176,False
RFP_2156,0.4434174369223083,648,True
RFP_2157,0.9896036387264457,977,False
RFP_2158,0.39582855833142333,685,True
RFP_2159,0.686257258490234,891,False
RFP_2160,0.21708476799475324,992,True
RFP_2161,0.909581881533101,914,False
RFP_2162,0.07983856816985437,887,True
RFP_2163,0.9868875086266391,900,False
RFP_2164,0.0,699,True
RFP_2165,0.0,537,True
RFP_2166,0.9871568874338957,615,False
RFP_2167,0.0,667,True
RFP_2168,0.10552500654621629,583,True
RFP_2169,0.5034683013389256,990,False
RFP_2170,0.5014234200037958,847,False
RFP_2171,0.9906556372549019,1025,False
RFP_2172,0.06761621537016747,993,True
RFP_2173,0.5741769407939303,1138,False
RFP_2174,0.3715913013462202,904,True
RFP_2175,0.5393541876892028,637,True
RFP_2176,0.9912714097496707,955,False
RFP_2177,0.5029970667006759,1243,False
RFP_2178,0.9909600203717851,1219,False
RFP_2179,0.5763603109282122,689,False
RFP_2180,0.18355150825270347,1094,True
RFP_2181,0.0,563,True
RFP_2182,0.9349142280524723,1261,False
RFP_2183,0.0,707,True
RFP_2184,0.0,1113,True
RFP_2185,0.1286229271809661,1107,True
RFP_2186,0.0694570821959357,1006,True
RFP_2187,0.9902565768106528,957,False
RFP_2188,0.993168880455408,1244,False
RFP_2189,0.3687831446180307,1084,False
RFP_2190,0.9923175416133163,1243,False
RFP_2191,0.8204990609068956,1194,False
RFP_2192,0.0,1214,True
RFP_2193,0.7632446134347275,656,False
RFP_2194,0.0882414588136659,766,True
RFP_2195,0.990286466908133,970,False
RFP_2196,0.6703330278032387,1049,False
RFP_2197,0.9882939934753406,832,False
RFP_2198,0.5608163265306122,958,False
RFP_2199,0.08857904449456633,762,True
RFP_2200,0.0,831,True
RFP_2201,0.5329397141081417,1020,False
RFP_2202,0.0,967,True
RFP_2203,0.2140193885160328,633,True
RFP_2204,0.0,1214,True
RFP_2205,0.9833476887740453,551,False
RFP_2206,0.37995787995787994,952,True
RFP_2207,0.9916654894759147,1101,False
RFP_2208,0.989579653832568,896,False
RFP_2209,0.9871234766613014,702,False
RFP_2210,0.5472510767671649,1214,False
RFP_2211,0.0,813,True
RFP_2212,0.43476587556125723,1213,False
RFP_2213,0.8278221208665907,829,False
RFP_2214,0.0,1192,True
RFP_2215,0.0,1263,True
RFP_2216,0.37039170506912444,1103,False
RFP_2217,0.8259541984732824,847,False
RFP_2218,0.9918298351880547,1111,False
RFP_2219,0.9919311457772996,1156,False
RFP_2220,0.5839572192513369,1198,False
RFP_2221,0.9892963677838217,907,False
RFP_2222,0.9927829830336794,1230,False
RFP_2223,0.06594110115236876,1018,True
RFP_2224,0.4103633916554509,1137,False
RFP_2225,0.3718095784341841,1077,False
RFP_2226,0.5398572884811417,748,False
RFP_2227,0.4530046224961479,598,True
RFP_2228,0.6608763287529168,1227,False
RFP_2229,0.3486521597921403,961,True
RFP_2230,0.9906558533145275,912,False
RFP_2231,0.9873471109236609,768,False
RFP_2232,0.9881392183550457,818,False
RFP_2233,0.17966659806544558,778,True
RFP_2234,0.9870698644421272,740,False
RFP_2235,0.9923518164435946,1213,False
RFP_2236,0.0,990,True
RFP_2237,0.5267069205759406,1043,False
RFP_2238,0.12268551236749117,1105,True
RFP_2239,0.451163610719323,869,False
RFP_2240,0.6819503466785954,709,False
RFP_2241,0.4542092286016203,888,False
RFP_2242,0.7164741009996105,1216,False
RFP_2243,0.9923559088824339,1019,False
RFP_2244,0.9891407887216612,837,False
RFP_2245,0.9915775834143181,977,False
RFP_2246,0.0,1022,True
RFP_2247,0.8540329332961206,546,False
RFP_2248,0.0,1020,True
RFP_2249,0.991860154790499,1208,False
RFP_2250,0.9886685552407932,755,False
RFP_2251,0.6850761772853186,884,False
RFP_2252,0.25445982588839733,1107,True
RFP_2253,0.9864988558352403,700,False
RFP_2254,0.5335252982311806,770,False
RFP_2255,0.9903713892709766,925,False
RFP_2256,0.9881253649990267,807,False
RFP_2257,0.9869294605809129,755,False
RFP_2258,0.9107396870554765,903,False
RFP_2259,0.05467091295116773,1209,True
RFP_2260,0.4533167348390539,884,False
RFP_2261,0.8771364874907109,640,False
RFP_2262,0.0,1132,True
RFP_2263,0.6571428571428571,1026,False
RFP_2264,0.5302841086481423,1030,False
RFP_2265,0.8732215447154471,622,False
RFP_2266,0.9923850574712644,1076,False
RFP_2267,0.4480973336784882,1216,False
RFP_2268,0.0,644,True
RFP_2269,0.0,548,True
RFP_2270,0.582010582010582,1177,False
RFP_2271,0.46255201109570043,899,False
RFP_2272,0.0,832,True
RFP_2273,0.0,573,True
RFP_2274,0.0,875,True
RFP_2275,0.0,839,True
RFP_2276,0.0,1113,True
RFP_2277,0.7192870782940802,1218,False
RFP_2278,0.5646502293577982,1079,False
RFP_2279,0.4235849056603774,841,True
RFP_2280,0.25096153846153846,854,True
RFP_2281,0.5271541262135923,1033,False
RFP_2282,0.3134899912967798,905,True
RFP_2283,0.5532214679134111,1230,False
RFP_2284,0.9895763731123881,1168,False
RFP_2285,0.0,1124,True
RFP_2286,0.7354067718706909,1057,False
RFP_2287,0.9908809891808347,1027,False
RFP_2288,0.9897119341563786,832,False
RFP_2289,0.5957055214723926,993,False
RFP_2290,0.7357438902386737,1081,False
RFP_2291,0.6927199642697632,721,False
RFP_2292,0.2517401392111369,1116,True
RFP_2293,0.987755815987406,909,False
RFP_2294,0.9861915367483296,697,False
RFP_2295,0.7983246073298429,749,False
RFP_2296,0.7867501647989453,957,False
RFP_2297,0.5651054241107355,986,False
RFP_2298,0.7553130384836301,839,False
RFP_2299,0.5989878852936666,1006,False
RFP_2300,0.9868329868329868,679,False
RFP_2301,0.9303266840127205,1091,False
RFP_2302,0.0,763,True
RFP_2303,0.0,681,True
RFP_2304,0.2491638795986622,550,True
RFP_2305,0.9846192011907715,625,False
RFP_2306,0.7814976548601003,984,False
RFP_2307,0.0,560,True
RFP_2308,0.9899439180042545,814,False
RFP_2309,0.0,960,True
RFP_2310,0.0,1235,True
RFP_2311,0.0,821,True
RFP_2312,0.0,741,True
RFP_2313,0.1129559748427673,609,True
RFP_2314,0.0,1036,True
RFP_2315,0.1737660581473969,1177,True
RFP_2316,0.0805136567468406,758,True
RFP_2317,0.9914739884393063,1079,False
RFP_2318,0.9898653539887071,1077,False
RFP_2319,0.3380977130977131,588,True
RFP_2320,0.9903188115506594,962,False
RFP_2321,0.9898286937901499,883,False
RFP_2322,0.8951077943615257,768,False
RFP_2323,0.3311586638830898,603,True
RFP_2324,0.9872111285618129,707,False
RFP_2325,0.9850498338870431,550,False
RFP_2326,0.0,1021,True
RFP_2327,0.28781878663076194,967,True
RFP_2328,0.9900245012250612,883,False
RFP_2329,0.7638004246284501,1145,False
RFP_2330,0.9882600315402138,897,False
RFP_2331,0.13559066967644845,1050,True
RFP_2332,0.9923144765024569,1247,False
RFP_2333,0.564951214845992,831,False
RFP_2334,0.8951531129588319,769,False
RFP_2335,0.0,1047,True
RFP_2336,0.5364457831325301,1016,False
RFP_2337,0.0,645,True
RFP_2338,0.7993441278950605,772,False
RFP_2339,0.9859887005649718,717,False
RFP_2340,0.9891696750902527,734,False
RFP_2341,0.17563094745552338,763,True
RFP_2342,0.0,634,True
RFP_2343,0.6220759209973385,1126,False
RFP_2344,0.9877796188898095,743,False
RFP_2345,0.0,553,True
RFP_2346,0.7931269913518434,687,False
RFP_2347,0.9848792597607764,703,False
RFP_2348,0.9896626768226333,1164,False
RFP_2349,0.9900367068694285,897,False
RFP_2350,0.867722602739726,1111,False
RFP_2351,0.5419473361910594,769,False
RFP_2352,0.0,836,True
RFP_2353,0.6032168186423505,1217,False
RFP_2354,0.43339341307553664,921,False
RFP_2355,0.43882382257662594,622,True
RFP_2356,0.9918981481481481,1262,False
RFP_2357,0.9850336742329758,626,False
RFP_2358,0.0,1159,True
RFP_2359,0.1021530004580852,712,True
RFP_2360,0.0,696,True
RFP_2361,0.9919011082693947,1123,False
RFP_2362,0.6242544731610338,561,True
RFP_2363,0.0,783,True
RFP_2364,0.491893416043987,1126,False
RFP_2365,0.9369380940148986,1198,False
RFP_2366,0.0,571,True
RFP_2367,0.06832197338526452,968,True
RFP_2368,0.4941040015464914,829,False
RFP_2369,0.9882819882819883,816,False
RFP_2370,0.9905875208744497,1032,False
RFP_2371,0.9830264672036824,551,False
RFP_2372,0.6006016634224031,896,False
RFP_2373,0.7758815409712636,1257,False
RFP_2374,0.9844192634560907,549,False
RFP_2375,0.0,777,True
RFP_2376,0.988715953307393,803,False
RFP_2377,0.8014143455044018,1076,False
RFP_2378,0.6766047001052262,903,False
RFP_2379,0.0,834,True
RFP_2380,0.0,1000,True
RFP_2381,0.6546735198933943,833,False
RFP_2382,0.21527244819646968,1238,True
RFP_2383,0.0,562,True
RFP_2384,0.7363399826539462,1077,False
RFP_2385,0.9906984906984907,880,False
